FrameID, Prepare, Placement, Opacity, Upload, Reproject, Symbol, Render, Total
1126, 2297, 0, 0, 879, 657, 564, 1444, 5842
1127, 3092, 0, 0, 414, 738, 708, 2203, 7155
1128, 2793, 0, 0, 955, 747, 707, 1831, 7034
1129, 2593, 0, 0, 162, 714, 740, 1801, 6011
1130, 2517, 0, 0, 729, 579, 552, 1482, 5859
1131, 3465, 0, 0, 175, 747, 722, 1945, 7055
1132, 2301, 0, 0, 996, 635, 731, 1515, 6178
1133, 2473, 0, 0, 107, 601, 591, 1709, 5481
1134, 2896, 0, 0, 99, 766, 643, 1617, 6022
1135, 3198, 0, 0, 109, 739, 712, 2252, 7010
1136, 2976, 0, 0, 206, 741, 746, 2350, 7020
1137, 3228, 0, 0, 151, 734, 699, 1845, 6658
1138, 3241, 0, 0, 308, 738, 704, 1904, 6895
1139, 2672, 0, 0, 122, 741, 758, 2204, 6499
1140, 3082, 0, 0, 113, 745, 702, 1890, 6533
1141, 3302, 0, 0, 111, 932, 811, 1985, 7143
1142, 3036, 0, 0, 124, 987, 980, 2807, 7935
1143, 3982, 0, 0, 135, 1227, 882, 2459, 8687
1144, 3332, 0, 0, 175, 714, 704, 1971, 6897
1145, 3113, 0, 0, 338, 725, 723, 2242, 7142
1146, 2712, 0, 0, 809, 718, 700, 1799, 6740
1147, 4057, 0, 0, 211, 974, 944, 2628, 8815
1148, 3900, 0, 0, 213, 983, 955, 3360, 9412
1149, 3485, 0, 0, 211, 989, 983, 3418, 9087
1150, 3612, 0, 0, 210, 1223, 1150, 3053, 9249
1151, 4318, 0, 0, 201, 976, 1395, 2381, 9272
1152, 3882, 0, 0, 222, 1088, 963, 2940, 9095
1153, 3499, 0, 0, 216, 1337, 1499, 2526, 9078
1154, 3469, 0, 0, 187, 714, 706, 2024, 7101
1155, 3268, 0, 0, 214, 979, 1030, 3291, 8783
1156, 4155, 0, 0, 233, 981, 954, 2812, 9135
1157, 3254, 0, 0, 271, 991, 948, 2877, 8343
1158, 3920, 0, 0, 213, 985, 1283, 2474, 8876
1159, 2839, 0, 0, 653, 708, 1019, 2171, 7391
1160, 2772, 0, 0, 690, 708, 708, 1929, 6808
1161, 4207, 0, 0, 212, 1054, 971, 2414, 8859
1162, 3516, 0, 0, 197, 1226, 1087, 2681, 8708
1163, 3990, 0, 0, 138, 1234, 1077, 2572, 9012
1164, 3475, 0, 0, 138, 1084, 877, 2689, 8264
1165, 3234, 0, 0, 176, 704, 712, 1985, 6812
1166, 2752, 0, 0, 115, 866, 1110, 2162, 7006
1167, 3635, 0, 0, 134, 1031, 1536, 2933, 9270
1168, 3172, 0, 0, 140, 1059, 1194, 2414, 7980
1169, 2772, 0, 0, 220, 955, 738, 2019, 6706
1170, 3202, 0, 0, 112, 688, 704, 1836, 6543
1171, 2870, 0, 0, 203, 682, 731, 1550, 6038
1172, 2690, 0, 0, 122, 598, 606, 1949, 5966
1173, 2462, 0, 0, 108, 525, 566, 1717, 5379
1174, 2622, 0, 0, 580, 490, 499, 1409, 5601
1175, 1980, 0, 0, 1417, 496, 517, 1641, 6051
1176, 1849, 0, 0, 1776, 545, 571, 1473, 6215
1177, 2512, 0, 0, 921, 541, 666, 1411, 6051
1178, 2650, 0, 0, 884, 531, 692, 1482, 6240
1179, 2090, 0, 0, 1253, 726, 715, 1542, 6328
1180, 1840, 0, 0, 1426, 470, 579, 1367, 5683
1181, 2578, 0, 0, 138, 471, 510, 1622, 5321
1182, 2014, 0, 0, 1571, 614, 567, 1656, 6424
1183, 2230, 0, 0, 1267, 578, 686, 1452, 6214
1184, 2317, 0, 0, 896, 478, 500, 1544, 5736
1185, 2005, 0, 0, 1494, 473, 501, 1374, 5848
1186, 2054, 0, 0, 1392, 604, 1049, 1475, 6575
1187, 2760, 0, 0, 680, 559, 566, 1520, 6086
1188, 2864, 0, 0, 653, 535, 559, 1555, 6167
1189, 2165, 0, 0, 1302, 550, 587, 17386, 21991
1190, 2117, 0, 0, 195, 600, 806, 1561, 5280
1191, 2591, 0, 0, 592, 529, 599, 2189, 6500
1192, 2241, 0, 0, 290, 607, 574, 2134, 5847
1193, 2870, 0, 0, 368, 730, 966, 2129, 7064
1194, 2543, 0, 0, 90, 689, 1017, 2059, 6398
1195, 3478, 0, 0, 111, 680, 708, 2586, 7564
1196, 2719, 0, 0, 113, 968, 896, 2135, 6832
1197, 2756, 0, 0, 89, 681, 1335, 1680, 6542
1198, 2701, 0, 0, 92, 771, 716, 2069, 6349
1199, 3287, 0, 0, 93, 672, 793, 1583, 6428
1200, 3301, 0, 0, 91, 674, 1276, 1586, 6929
1201, 3410, 0, 0, 112, 1642, 1398, 2133, 8697
1202, 3067, 0, 0, 129, 657, 905, 2041, 6800
1203, 3059, 0, 0, 113, 821, 780, 2368, 7142
1204, 3129, 0, 0, 116, 658, 698, 2025, 6627
1205, 3688, 0, 0, 137, 897, 945, 3022, 8689
1206, 3391, 0, 0, 213, 976, 970, 2769, 8321
1207, 3069, 0, 0, 178, 948, 1040, 2209, 7445
1208, 2913, 0, 0, 482, 708, 713, 1845, 6662
1209, 2737, 0, 0, 591, 679, 705, 2262, 6976
1210, 3437, 0, 0, 214, 1145, 1444, 2417, 8657
1211, 3704, 0, 0, 234, 917, 943, 2460, 8258
1212, 3769, 0, 0, 211, 957, 815, 2769, 8523
1213, 3087, 0, 0, 329, 795, 800, 2046, 7058
1214, 2812, 0, 0, 718, 661, 793, 2060, 7045
1215, 4349, 0, 0, 199, 757, 758, 2322, 8385
1216, 2842, 0, 0, 471, 654, 707, 2312, 6987
1217, 2981, 0, 0, 370, 643, 816, 1982, 6793
1218, 3199, 0, 0, 258, 657, 706, 1897, 6718
1219, 3658, 0, 0, 198, 1070, 1080, 2305, 8312
1220, 3319, 0, 0, 205, 885, 935, 2386, 7731
1221, 3409, 0, 0, 217, 873, 812, 2866, 8178
1222, 3091, 0, 0, 173, 654, 695, 1961, 6576
1223, 2731, 0, 0, 537, 762, 863, 2201, 7095
1224, 3405, 0, 0, 181, 1140, 1316, 2259, 8303
1225, 3811, 0, 0, 132, 903, 958, 2410, 8215
1226, 3714, 0, 0, 116, 1107, 1080, 2615, 8634
1227, 3691, 0, 0, 135, 1066, 1135, 2465, 8493
1228, 3399, 0, 0, 139, 976, 963, 2688, 8166
1229, 3809, 0, 0, 136, 878, 939, 2411, 8174
1230, 3481, 0, 0, 136, 875, 974, 3141, 8608
1231, 3808, 0, 0, 112, 1085, 1605, 2342, 8954
1232, 3444, 0, 0, 112, 645, 715, 1784, 6701
1233, 2862, 0, 0, 109, 673, 721, 2294, 6659
1234, 2254, 0, 0, 528, 502, 700, 1685, 5670
1235, 2610, 0, 0, 94, 439, 537, 1643, 5324
1236, 2528, 0, 0, 107, 437, 503, 1929, 5505
1237, 2739, 0, 0, 154, 437, 525, 1459, 5315
1238, 2441, 0, 0, 111, 437, 581, 1605, 5175
1239, 1909, 0, 0, 130, 552, 706, 2105, 5403
1240, 2019, 0, 0, 1495, 494, 716, 1496, 6221
1241, 2134, 0, 0, 1305, 466, 497, 1577, 5980
1242, 2501, 0, 0, 893, 518, 552, 1548, 6013
1243, 2611, 0, 0, 752, 516, 558, 1723, 6161
1244, 2106, 0, 0, 1236, 516, 607, 1653, 6119
1245, 2842, 0, 0, 698, 518, 555, 1616, 6230
1246, 2613, 0, 0, 155, 572, 562, 1803, 5707
1247, 2144, 0, 0, 1278, 513, 1467, 1787, 7190
1248, 2798, 0, 0, 754, 538, 559, 1819, 6469
1249, 3185, 0, 0, 257, 748, 863, 2334, 7388
1250, 3066, 0, 0, 181, 666, 882, 2196, 6991
1251, 2736, 0, 0, 258, 662, 708, 2114, 6479
1252, 3451, 0, 0, 181, 645, 785, 2119, 7182
1253, 2794, 0, 0, 308, 650, 713, 2792, 7257
1254, 2841, 0, 0, 179, 676, 986, 2762, 7444
1255, 2847, 0, 0, 179, 652, 708, 2466, 6853
1256, 3060, 0, 0, 167, 741, 971, 1886, 6827
1257, 3621, 0, 0, 277, 969, 973, 2788, 8630
1258, 2743, 0, 0, 132, 978, 1074, 3264, 8192
1259, 3401, 0, 0, 112, 974, 746, 1955, 7189
1260, 2629, 0, 0, 113, 681, 976, 2160, 6559
1261, 7147, 0, 0, 108, 431, 551, 11007, 19245
1262, 2310, 0, 0, 75, 325, 370, 1143, 4224
1263, 2651, 0, 0, 111, 329, 447, 1586, 5125
1264, 2252, 0, 0, 136, 391, 535, 1412, 4727
1265, 2847, 0, 0, 102, 423, 462, 1646, 5481
1266, 3173, 0, 0, 142, 422, 497, 1391, 5626
1267, 2831, 0, 0, 112, 416, 468, 1585, 5413
1268, 2927, 0, 0, 134, 424, 543, 1532, 5560
1269, 3151, 0, 0, 185, 569, 714, 1595, 6215
1270, 2875, 0, 0, 105, 420, 489, 1840, 5731
1271, 3223, 0, 0, 123, 566, 638, 2210, 6760
1272, 3496, 0, 0, 125, 582, 644, 2024, 6871
